🇨🇳󠁧󠁢󠁥󠁮潇洒央视,#genre#
虎牙327,http://txtest-xp2p.p2p.huya.com/src/1199512037772-1199512037772-5223376824091803648-2399024199000-10057-A-0-1.xs
虎牙328,http://txtest-xp2p.p2p.huya.com/src/1423787843-1423787843-6115122222127382528-2847699142-10057-A-0-1.xs
虎牙329,http://txtest-xp2p.p2p.huya.com/src/1199514472692-1199514472692-5233834725860179968-2399029068840-10057-A-0-1.xs
虎牙330,http://txtest-xp2p.p2p.huya.com/src/1199517262701-1199517262701-5245817723270725632-2399034648858-10057-A-0-1.xs
虎牙331,http://txtest-xp2p.p2p.huya.com/src/1199519795094-1199519795094-5256694268386344960-2399039713644-10057-A-0-1.xs
虎牙332,http://txtest-xp2p.p2p.huya.com/src/1199522059586-1199522059586-5266420187468398592-2399044242628-10057-A-0-1.xs
虎牙333,http://txtest-xp2p.p2p.huya.com/src/1081939992-1081939992-4646896881874501632-2164003440-10057-A-0-1.xs
虎牙334,http://txtest-xp2p.p2p.huya.com/src/1099531752783-1099531752783-86436246896771072-2199063629022-10057-A-0-1.xs
虎牙335,http://txtest-xp2p.p2p.huya.com/src/1340763124-1340763124-5758533769262792704-2777026902-10057-A-0-1.xs
虎牙336,http://txtest-xp2p.p2p.huya.com/src/2295245222-2295245222-9858003164790259712-4590613900-10057-A-0-1.xs
虎牙337,http://txtest-xp2p.p2p.huya.com/src/1199562247002-1199562247002-5439023824899145728-2399124617460-10057-A-0-1.xs
虎牙338,http://txtest-xp2p.p2p.huya.com/src/1099531752753-1099531752753-86436118047752192-2199063628962-10057-A-0-1.xs
虎牙339,http://txtest-xp2p.p2p.huya.com/src/1449545371-1449545371-6225749962513186816-2789274568-10057-A-0-1.xs
虎牙340,http://txtest-xp2p.p2p.huya.com/src/1524439827-1524439827-6547419201684897792-3049003110-10057-A-0-1.xs
虎牙341,http://txtest-xp2p.p2p.huya.com/src/1099531773772-1099531773772-86526393965346816-2199063671000-10057-A-0-1.xs
虎牙342,http://txtest-xp2p.p2p.huya.com/src/1199540156392-1199540156392-5344145377400455168-2399080436240-10057-A-0-1.xs
虎牙343,http://txtest-xp2p.p2p.huya.com/src/1420294575-1420294575-6100118750311219200-3048991588-10057-A-0-1.xs
虎牙344,http://txtest-xp2p.p2p.huya.com/src/1524434092-1524434092-6547394570047455232-3048991640-10057-A-0-1.xs
虎牙345,http://txtest-xp2p.p2p.huya.com/src/1524418065-1524418065-6547325734606602240-3048959586-10057-A-0-1.xs
虎牙346,http://txtest-xp2p.p2p.huya.com/src/1099531752788-1099531752788-86436268371607552-2199063629032-10057-A-0-1.xs
虎牙347,http://txtest-xp2p.p2p.huya.com/src/1199574948434-1199574948434-5493576059951513600-2399150020324-10057-A-0-1.xs
虎牙348,http://txtest-xp2p.p2p.huya.com/src/2487406583-2487406583-10683329925840109568-4974936622-10057-A-0-1.xs
虎牙349,http://txtest-xp2p.p2p.huya.com/src/1099531752755-1099531752755-86436126637686784-2199063628966-10057-A-0-1.xs
虎牙350,http://txtest-xp2p.p2p.huya.com/src/1199519471864-1199519471864-5255306006107258880-2399039067184-10057-A-0-1.xs
虎牙351,http://txtest-xp2p.p2p.huya.com/src/1619567135-1619567135-6955987878501416960-3239257726-10057-A-0-1.xs
虎牙352,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2789253854-10057-A-0-1.xs
虎牙353,http://txtest-xp2p.p2p.huya.com/src/1391381950-1391381950-5975939971494707200-2782887356-10057-A-0-1.xs
虎牙354,http://txtest-xp2p.p2p.huya.com/src/1444264131-1444264131-6203067209430859776-2884953448-10057-A-0-1.xs
虎牙355,http://txtest-xp2p.p2p.huya.com/src/1099531728478-1099531728478-86331857716641792-2199063580412-10057-A-0-1.xs
虎牙356,http://txtest-xp2p.p2p.huya.com/src/1524418074-1524418074-6547325773261307904-3048959604-10057-A-0-1.xs
虎牙357,http://txtest-xp2p.p2p.huya.com/src/1099531773774-1099531773774-86526402555281408-2199063671004-10057-A-0-1.xs
虎牙358,http://txtest-xp2p.p2p.huya.com/src/1099531728477-1099531728477-86331853421674496-2199063580410-10057-A-0-1.xs
虎牙359,http://txtest-xp2p.p2p.huya.com/src/2487318471-2487318471-10682951487681724416-4974760398-10057-A-0-1.xs
虎牙360,http://txtest-xp2p.p2p.huya.com/src/1199575647814-1199575647814-5496579874178990080-2399151419084-10057-A-0-1.xs
虎牙361,http://txtest-xp2p.p2p.huya.com/src/1099531752809-1099531752809-86436358565920768-2199063629074-10057-A-0-1.xs
虎牙362,http://txtest-xp2p.p2p.huya.com/src/1099531752810-1099531752810-86436362860888064-2199063629076-10057-A-0-1.xs
虎牙363,http://txtest-xp2p.p2p.huya.com/src/1099531752811-1099531752811-86436367155855360-2199063629078-10057-A-0-1.xs
虎牙364,http://txtest-xp2p.p2p.huya.com/src/1099531752812-1099531752812-86436371450822656-2199063629080-10057-A-0-1.xs
虎牙365,http://txtest-xp2p.p2p.huya.com/src/1447745595-1447745595-6218019983453061120-4916946746-10057-A-0-1.xs
虎牙366,http://txtest-xp2p.p2p.huya.com/src/1524434075-1524434075-6547394497033011200-3048991606-10057-A-0-1.xs
虎牙367,http://txtest-xp2p.p2p.huya.com/src/1199573414793-1199573414793-5486989122012708864-2399146953042-10057-A-0-1.xs
虎牙368,http://txtest-xp2p.p2p.huya.com/src/1199574952477-1199574952477-5493593424504291328-2399150028410-10057-A-0-1.xs
虎牙369,http://txtest-xp2p.p2p.huya.com/src/59301475-59301475-254697895729561600-3249804308-10057-A-0-1.xs
虎牙370,http://txtest-xp2p.p2p.huya.com/src/1199539642845-1199539642845-5341939709830496256-2399079409146-10057-A-0-1.xs
虎牙371,http://txtest-xp2p.p2p.huya.com/src/2493730640-2493730640-10710491543833149440-4987584736-10057-A-0-1.xs
虎牙372,http://txtest-xp2p.p2p.huya.com/src/1199562244544-1199562244544-5439013267869532160-2399124612544-10057-A-0-1.xs
虎牙373,http://txtest-xp2p.p2p.huya.com/src/1199539781556-1199539781556-5342535469039091712-2399079686568-10057-A-0-1.xs
虎牙374,http://txtest-xp2p.p2p.huya.com/src/1199540113602-1199540113602-5343961595749859328-2399080350660-10057-A-0-1.xs
虎牙375,http://txtest-xp2p.p2p.huya.com/src/1199573345898-1199573345898-5486693220240850944-2399146815252-10057-A-0-1.xs
虎牙376,http://txtest-xp2p.p2p.huya.com/src/1099531753540-1099531753540-86439498187014144-2199063630536-10057-A-0-1.xs
虎牙377,http://txtest-xp2p.p2p.huya.com/src/1199532831224-1199532831224-5312684020402749440-2399065785904-10057-A-0-1.xs
虎牙378,http://txtest-xp2p.p2p.huya.com/src/1199540071379-1199540071379-5343780249345720320-2399080266214-10057-A-0-1.xs
虎牙379,http://txtest-xp2p.p2p.huya.com/src/1199575658516-1199575658516-5496625838918991872-2399151440488-10057-A-0-1.xs
虎牙380,http://txtest-xp2p.p2p.huya.com/src/1199575656569-1199575656569-5496617476617666560-2399151436594-10057-A-0-1.xs
虎牙381,http://txtest-xp2p.p2p.huya.com/src/1199513205060-1199513205060-5228390287876816896-2399026533576-10057-A-0-1.xs
虎牙382,http://txtest-xp2p.p2p.huya.com/src/1199573352290-1199573352290-5486720673671806976-2399146828036-10057-A-0-1.xs
虎牙383,http://txtest-xp2p.p2p.huya.com/src/1199574927961-1199574927961-5493488129086062592-2399149979378-10057-A-0-1.xs
虎牙384,http://txtest-xp2p.p2p.huya.com/src/1099531752850-1099531752850-86436534659579904-2199063629156-10057-A-0-1.xs

---20220428标记

🐨咪咕视频,#genre#
咪咕足球,http://39.135.55.105:6610/PLTV/88888888/224/3221227158/index.m3u8?servicetype=1
咪咕WST,http://39.135.46.243:6610/PLTV/77777777/224/3221225935/index.m3u8?
咪咕WST,http://39.135.46.243:6610/PLTV/77777777/224/3221225906/index.m3u8?


🍓黑莓视频,#genre#
黑莓动画,http://183.207.249.8/PLTV/3/224/3221225555/index.m3u8
黑莓动画,http://39.135.138.58:18890/PLTV/88888888/224/3221225672/index.m3u8
黑莓电影,http://39.134.67.226/PLTV/88888888/224/3221225681/index.m3u8
黑莓电影,http://39.134.65.208/PLTV/88888888/224/3221225681/index.m3u8
黑莓电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225718/index.m3u8
黑莓电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225718/index.m3u8
黑莓电竞,http://39.134.66.66/PLTV/88888888/224/3221225559/index.m3u8
哒啵赛事,http://39.135.138.58:18890/PLTV/88888888/224/3221225653/index.m3u8
哒啵赛事,http://39.134.67.226/PLTV/88888888/224/3221225559/index.m3u8
哒啵赛事,http://39.135.55.105:6610/PLTV/88888888/224/3221225894/index.m3u8?servicetype=1
哒啵赛事,http://39.135.55.105:6610/PLTV/88888888/224/3221226676/index.m3u8?servicetype=1

🍅KiD视频,#genre#

KiD影院6,http://117.148.179.164/PLTV/88888888/224/3221231652/index.m3u8
KiD影院7,http://117.148.179.169/PLTV/88888888/224/3221231504/index.m3u8
KiD影院8,http://112.74.200.9:88/tv000000/m3u8.php?/migu/627198822/index.m3u8
KiD影院9,http://112.74.200.9:88/tv000000/m3u8.php?/migu/617432318/index.m3u8


🍑Hot视频,#genre#

Hot风尚音乐,http://111.11.123.49:6610/000000001000/5529729098703832176/1.m3u8?Contentid=5529729098703832176&livemode=1&stbId=3&channel-id=wasusyt
Hot精品剧场,http://cache.ott.fifalive.itv.cmvideo.cn:80/8230197131234717902/index.m3u8?channel-id=wasusyt&Contentid=8230197131234717902&livemode=1&stbId=no
Hot欧美影院,http://cache.ott.fifalive.itv.cmvideo.cn:80/7185203501769528108/index.m3u8?channel-id=wasusyt&Contentid=7185203501769528108&livemode=1&stbId=no
Hot亚洲影院,http://cache.ott.fifalive.itv.cmvideo.cn:80/5841816227539527643/index.m3u8?channel-id=wasusyt&Contentid=5841816227539527643&livemode=1&stbId=no

🪐iHOT频道,#genre#
Y+频道,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230226/index.m3u8
Y+频道,http://117.148.179.146/PLTV/88888888/224/3221230226/index.m3u8?icpid=88888888&from=8&hms_devid=284
Y+频道,http://117.148.179.160/PLTV/88888888/224/3221230226/index.m3u8
iHOT爱玩具,http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000220630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱美食,http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000120630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱极限,http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000170630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱院线,http://111.11.123.49:6610/000000001000/6000000006000030630/1.m3u8?Contentid=6000000006000030630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱科幻,http://111.11.123.49:6610/000000001000/6000000006000020630/1.m3u8?Contentid=6000000006000020630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱浪漫,http://111.11.123.49:6610/000000001000/6000000006000040630/1.m3u8?Contentid=6000000006000040630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱喜剧,http://111.11.123.49:6610/000000001000/6000000006000010630/1.m3u8?Contentid=6000000006000010630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱悬疑,http://111.11.123.49:6610/000000001000/6000000006000050630/1.m3u8?Contentid=6000000006000050630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱经典,http://111.11.123.49:6610/000000001000/6000000006000060630/1.m3u8?Contentid=6000000006000060630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱江湖,http://111.11.123.49:6610/000000001000/6000000006000110630/1.m3u8?Contentid=6000000006000110630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱赛车,http://111.11.123.49:6610/000000001000/6000000006000240630/1.m3u8?Contentid=6000000006000240630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱体育,http://111.11.123.49:6610/000000001000/6000000006000290630/1.m3u8?Contentid=6000000006000290630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱探索,http://111.11.123.49:6610/000000001000/6000000006000300630/1.m3u8?Contentid=6000000006000300630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱院线,http://111.11.123.49:6610/000000001000/6000000006000030630/1.m3u8?Contentid=6000000006000030630&amp;livemode=1&amp;stbId=3&amp;channel-id=wasusyt
iHOT爱谍战,http://111.11.123.49:6610/000000001000/6000000006000070630/1.m3u8?Contentid=6000000006000070630&amp;livemode=1&amp;stbId=3&amp;channel-id=wasusyt
iHOT爱怀旧,http://111.11.123.49:6610/000000001000/6000000006000260630/1.m3u8?Contentid=6000000006000260630&amp;livemode=1&amp;stbId=3&amp;channel-id=wasusyt
iHOT爱家庭,http://111.11.123.49:6610/000000001000/6000000006000090630/1.m3u8?Contentid=6000000006000090630&amp;livemode=1&amp;stbId=3&amp;channel-id=wasusyt
iHOT爱江湖,http://111.11.123.49:6610/000000001000/6000000006000110630/1.m3u8?Contentid=6000000006000110630&amp;livemode=1&amp;stbId=3&amp;channel-id=wasusyt
iHOT爱经典,http://111.11.123.49:6610/000000001000/6000000006000060630/1.m3u8?Contentid=6000000006000060630&amp;livemode=1&amp;stbId=3&amp;channel-id=wasusyt
iHOT爱科幻,http://111.11.123.49:6610/000000001000/6000000006000020630/1.m3u8?Contentid=6000000006000020630&amp;livemode=1&amp;stbId=3&amp;channel-id=wasusyt
iHOT爱浪漫,http://111.11.123.49:6610/000000001000/6000000006000040630/1.m3u8?Contentid=6000000006000040630&amp;livemode=1&amp;stbId=3&amp;channel-id=wasusyt
iHOT爱历史,http://111.11.123.49:6610/000000001000/6000000006000150630/1.m3u8?Contentid=6000000006000150630&amp;livemode=1&amp;stbId=3&amp;channel-id=wasusyt
iHOT爱青春,http://111.11.123.49:6610/000000001000/6000000006000100630/1.m3u8?Contentid=6000000006000100630&amp;livemode=1&amp;stbId=3&amp;channel-id=wasusyt
iHOT爱世界,http://111.11.123.49:6610/000000001000/6000000006000210630/1.m3u8?Contentid=6000000006000210630&amp;livemode=1&amp;stbId=3&amp;channel-id=wasusyt
iHOT爱体育,http://111.11.123.49:6610/000000001000/6000000006000290630/1.m3u8?Contentid=6000000006000290630&amp;livemode=1&amp;stbId=3&amp;channel-id=wasusyt
iHOT爱玩具,http://111.11.123.49:6610/000000001000/6000000006000220630/1.m3u8?Contentid=6000000006000220630&amp;livemode=1&amp;stbId=3&amp;channel-id=wasusyt
iHOT爱喜剧,http://111.11.123.49:6610/000000001000/6000000006000010630/1.m3u8?Contentid=6000000006000010630&amp;livemode=1&amp;stbId=3&amp;channel-id=wasusyt
iHOT爱悬疑,http://111.11.123.49:6610/000000001000/6000000006000050630/1.m3u8?Contentid=6000000006000050630&amp;livemode=1&amp;stbId=3&amp;channel-id=wasusyt
iHOT爱院线,http://111.11.123.49:6610/000000001000/6000000006000030630/1.m3u8?Contentid=6000000006000030630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱科幻,http://111.11.123.49:6610/000000001000/6000000006000020630/1.m3u8?Contentid=6000000006000020630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱浪漫,http://111.11.123.49:6610/000000001000/6000000006000040630/1.m3u8?Contentid=6000000006000040630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱喜剧,http://111.11.123.49:6610/000000001000/6000000006000010630/1.m3u8?Contentid=6000000006000010630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱悬疑,http://111.11.123.49:6610/000000001000/6000000006000050630/1.m3u8?Contentid=6000000006000050630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱经典,http://111.11.123.49:6610/000000001000/6000000006000060630/1.m3u8?Contentid=6000000006000060630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱江湖,http://111.11.123.49:6610/000000001000/6000000006000110630/1.m3u8?Contentid=6000000006000110630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱赛车,http://111.11.123.49:6610/000000001000/6000000006000240630/1.m3u8?Contentid=6000000006000240630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱体育,http://111.11.123.49:6610/000000001000/6000000006000290630/1.m3u8?Contentid=6000000006000290630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱探索,http://111.11.123.49:6610/000000001000/6000000006000300630/1.m3u8?Contentid=6000000006000300630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱奇谈,http://111.11.123.49:6610/000000001000/6000000006000270630/1.m3u8?Contentid=6000000006000270630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱玩具,http://111.11.123.49:6610/000000001000/6000000006000220630/1.m3u8?Contentid=6000000006000220630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱世界,http://111.11.123.49:6610/000000001000/6000000006000210630/1.m3u8?Contentid=6000000006000210630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱怀旧,http://111.11.123.49:6610/000000001000/6000000006000260630/1.m3u8?Contentid=6000000006000260630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱旅行,http://111.11.123.49:6610/000000001000/6000000006000250630/1.m3u8?Contentid=6000000006000250630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱极限,http://111.11.123.49:6610/000000001000/6000000006000170630/1.m3u8?Contentid=6000000006000170630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱幼教,http://111.11.123.49:6610/000000001000/6000000006000180630/1.m3u8?Contentid=6000000006000180630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱解密,http://111.11.123.49:6610/000000001000/6000000006000200630/1.m3u8?Contentid=6000000006000200630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱谍战,http://111.11.123.49:6610/000000001000/6000000006000070630/1.m3u8?Contentid=6000000006000070630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱历史,http://111.11.123.49:6610/000000001000/6000000006000150630/1.m3u8?Contentid=6000000006000150630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱猎奇,http://111.11.123.49:6610/000000001000/6000000006000190630/1.m3u8?Contentid=6000000006000190630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱都市,http://111.11.123.49:6610/000000001000/6000000006000080630/1.m3u8?Contentid=6000000006000080630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱科学,http://111.11.123.49:6610/000000001000/6000000006000160630/1.m3u8?Contentid=6000000006000160630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱美食,http://111.11.123.49:6610/000000001000/6000000006000120630/1.m3u8?Contentid=6000000006000120630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱时尚,http://111.11.123.49:6610/000000001000/6000000006000140630/1.m3u8?Contentid=6000000006000140630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱青春,http://111.11.123.49:6610/000000001000/6000000006000100630/1.m3u8?Contentid=6000000006000100630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱家庭,http://111.11.123.49:6610/000000001000/6000000006000090630/1.m3u8?Contentid=6000000006000090630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱动漫,http://111.11.123.49:6610/000000001000/6000000006000280630/1.m3u8?Contentid=6000000006000280630&livemode=1&stbId=3&channel-id=wasusyt
iHOT爱电竞,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000230630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000230630&livemode=1&stbId=no
iHOT爱谍战,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000070630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=no
iHOT爱动漫,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000280630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=no
iHOT爱都市,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000080630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000080630&livemode=1&stbId=no
iHOT爱怀旧,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000260630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=no
iHOT爱极限,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000170630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000170630&livemode=1&stbId=no
iHOT爱家庭,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000090630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000090630&livemode=1&stbId=no
iHOT爱江湖,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000110630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000110630&livemode=1&stbId=no
iHOT爱解密,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000200630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000200630&livemode=1&stbId=no
iHOT爱经典,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000060630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=no
iHOT爱科幻,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000020630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=no
iHOT爱科学,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000160630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=no
iHOT爱浪漫,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000040630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=no
iHOT爱历史,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000150630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=no
iHOT爱猎奇,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000190630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000190630&livemode=1&stbId=no
iHOT爱旅行,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000250630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=no
iHOT爱美食,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000120630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000120630&livemode=1&stbId=no
iHOT爱奇谈,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000270630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=no
iHOT爱青春,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000100630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=no
iHOT爱赛车,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000240630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=no
iHOT爱时尚,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000140630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000140630&livemode=1&stbId=no
iHOT爱世界,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000210630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000210630&livemode=1&stbId=no
iHOT爱探索,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000300630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000300630&livemode=1&stbId=no
iHOT爱体育,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=no
iHOT爱玩具,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000220630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=no
iHOT爱喜剧,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000010630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=no
iHOT爱悬疑,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000050630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=no
iHOT爱幼教,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000180630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=no
iHOT爱娱乐,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000130630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000130630&livemode=1&stbId=no
iHOT爱院线,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000030630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=no

🪐SiTV频道,#genre#
SiTV新视觉,http://140.207.241.2:8080/live/program/live/xsjhd/4000000/mnf.m3u8
SiTV新视觉,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/xsjhd/4000000/mnf.m3u8
SiTV全纪实,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8
SiTV全纪实,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/qjshd/4000000/mnf.m3u8
SiTV幸福彩,http://140.207.241.2:8080/live/program/live/xfchd/4000000/mnf.m3u8
SiTV幸福彩,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/xfchd/4000000/mnf.m3u8
SiTV都市剧场,http://140.207.241.2:8080/live/program/live/dsjchd/4000000/mnf.m3u8
SiTV都市剧场,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/dsjchd/4000000/mnf.m3u8
SiTV欢笑剧场,http://140.207.241.2:8080/live/program/live/hxjchd/4000000/mnf.m3u8
SiTV欢笑剧场,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hxjchd/4000000/mnf.m3u8
SiTV动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
SiTV动漫秀场,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/dmxchd/4000000/mnf.m3u8
SiTV劲爆体育,http://140.207.241.2:8080/live/program/live/jbtyhd/4000000/mnf.m3u8
SiTV七彩戏剧,http://140.207.241.2:8080/live/program/live/qcxj/1300000/mnf.m3u8
SiTV七彩戏剧,http://39.135.55.105:6610/PLTV/88888888/224/3221227212/index.m3u8?servicetype=1
SiTV金色频道,http://140.207.241.2:8080/live/program/live/jingsepd/1300000/mnf.m3u8
SiTV生活时尚,http://140.207.241.2:8080/live/program/live/shsshd/4000000/mnf.m3u8
SiTV法治天地,http://140.207.241.2:8080/live/program/live/fztd/1300000/mnf.m3u8
SiTV法治天地,http://migu.jilu8.cn/3221231597/index.m3u8
SiTV游戏风云,http://140.207.241.2:8080/live/program/live/yxfyhd/4000000/mnf.m3u8
SiTV游戏风云,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/yxfyhd/4000000/mnf.m3u8
SiTV东方财经,http://140.207.241.2:8080/live/program/live/dfcj/1300000/mnf.m3u8
SiTV极速汽车,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8
SiTV极速汽车,http://140.207.241.2:8080/live/program/live/jsqchd/4000000/mnf.m3u8
SiTV极速汽车,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/jsqchd/4000000/mnf.m3u8

🪐CIBN频道,#genre#
CIBN综合,http://211.94.219.178:18080/PLTV/68/224/3221226420/index.m3u8 
CIBN微电影,http://211.94.219.178:18080/PLTV/68/224/3221226441/index.m3u8 
CIBN微电影,http://117.148.179.157/PLTV/88888888/224/3221231586/index.m3u8
CIBN纪录片,http://211.94.219.178:18080/PLTV/68/224/3221226437/index.m3u8 
CIBN纪录片,http://117.148.179.154/PLTV/88888888/224/3221231594/index.m3u8 
CIBN真人秀,http://211.94.219.178:18080/PLTV/68/224/3221226416/index.m3u8 
CIBN经典剧场,http://211.94.219.178:18080/PLTV/68/224/3221226402/index.m3u8 
CIBN经典剧场,http://117.148.179.176/PLTV/88888888/224/3221231595/index.m3u8 
CIBN古装剧场,http://211.94.219.178:18080/PLTV/68/224/3221226400/index.m3u8 
